payload: 73392134 bytes: 0.0s
struct segs (filtered>=50): 2: 124.6s
NODESEG base=197811 cnt=116734 stride=68 id_range=2003769..3462323
NODESEG base=8135655 cnt=237441 stride=92 id_range=3462323..836582
NODES total=354174
ROWMAP rows=354175
ESEGS total=541 sum_cnt=586202
ESEG sh=47514463 segid=400043 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=47515011 segid=400048 cfg=175 cnt=36 X=3 Y=2 got=36 OK
ESEG sh=47517559 segid=400049 cfg=175 cnt=768 X=3 Y=2 got=768 OK
ESEG sh=47572875 segid=400050 cfg=175 cnt=336 X=3 Y=2 got=336 OK
ESEG sh=47596511 segid=500001 cfg=175 cnt=600 X=3 Y=2 got=600 OK
ESEG sh=47639467 segid=500002 cfg=175 cnt=48 X=3 Y=2 got=48 OK
ESEG sh=47642943 segid=500003 cfg=175 cnt=1958 X=3 Y=2 got=1958 OK
ESEG sh=47752611 segid=500004 cfg=175 cnt=792 X=3 Y=2 got=792 OK
ESEG sh=47808647 segid=500005 cfg=175 cnt=308 X=3 Y=2 got=308 OK
ESEG sh=47830843 segid=500006 cfg=175 cnt=1440 X=3 Y=2 got=1440 OK
ESEG sh=47934543 segid=500007 cfg=175 cnt=134 X=3 Y=2 got=134 OK
ESEG sh=47944163 segid=500008 cfg=175 cnt=104 X=3 Y=2 got=104 OK
ESEG sh=47951671 segid=500009 cfg=175 cnt=4880 X=3 Y=2 got=4880 OK
ESEG sh=48296827 segid=500010 cfg=175 cnt=210 X=3 Y=2 got=210 OK
ESEG sh=48311727 segid=500011 cfg=175 cnt=388 X=3 Y=2 got=388 OK
ESEG sh=48333475 segid=500012 cfg=175 cnt=524 X=3 Y=2 got=524 OK
ESEG sh=48371223 segid=500013 cfg=175 cnt=1646 X=3 Y=2 got=1646 OK
ESEG sh=48487995 segid=500014 cfg=175 cnt=156 X=3 Y=2 got=156 OK
ESEG sh=48499247 segid=500015 cfg=175 cnt=190 X=3 Y=2 got=190 OK
ESEG sh=48512947 segid=500016 cfg=175 cnt=48 X=3 Y=2 got=48 OK
ESEG sh=48516359 segid=500017 cfg=175 cnt=32 X=3 Y=2 got=32 OK
ESEG sh=48518619 segid=500018 cfg=175 cnt=64 X=3 Y=2 got=64 OK
ESEG sh=48523119 segid=500019 cfg=175 cnt=48 X=3 Y=2 got=48 OK
ESEG sh=48526595 segid=500020 cfg=175 cnt=180 X=3 Y=2 got=180 OK
ESEG sh=48539575 segid=500021 cfg=175 cnt=1 X=3 Y=5 got=0 SHORT
ESEG sh=48539683 segid=500022 cfg=175 cnt=48 X=3 Y=2 got=48 OK
ESEG sh=48543159 segid=500023 cfg=175 cnt=132 X=3 Y=2 got=132 OK
ESEG sh=48552683 segid=500024 cfg=175 cnt=10 X=3 Y=2 got=10 OK
ESEG sh=48553423 segid=500025 cfg=175 cnt=8 X=3 Y=2 got=8 OK
ESEG sh=48554019 segid=500026 cfg=175 cnt=438 X=3 Y=2 got=438 OK
ESEG sh=48585271 segid=500027 cfg=175 cnt=64 X=3 Y=2 got=64 OK
ESEG sh=48589771 segid=500028 cfg=175 cnt=64 X=3 Y=2 got=64 OK
ESEG sh=48594271 segid=500029 cfg=175 cnt=101 X=3 Y=2 got=101 OK
ESEG sh=48601563 segid=500030 cfg=175 cnt=22 X=3 Y=2 got=22 OK
ESEG sh=48603167 segid=500031 cfg=175 cnt=8 X=3 Y=2 got=8 OK
ESEG sh=48603763 segid=500032 cfg=175 cnt=32 X=3 Y=2 got=32 OK
ESEG sh=48606087 segid=500033 cfg=175 cnt=52 X=3 Y=2 got=52 OK
ESEG sh=48609787 segid=500034 cfg=175 cnt=12 X=3 Y=2 got=12 OK
ESEG sh=48610671 segid=500035 cfg=175 cnt=12 X=3 Y=2 got=12 OK
ESEG sh=48611555 segid=500036 cfg=175 cnt=32 X=3 Y=2 got=32 OK
ESEG sh=48613879 segid=500037 cfg=175 cnt=26 X=3 Y=2 got=26 OK
ESEG sh=48615771 segid=500038 cfg=175 cnt=48 X=3 Y=2 got=48 OK
ESEG sh=48619247 segid=500039 cfg=175 cnt=48 X=3 Y=2 got=48 OK
ESEG sh=48622723 segid=500040 cfg=175 cnt=20 X=3 Y=2 got=20 OK
ESEG sh=48624183 segid=500041 cfg=175 cnt=20 X=3 Y=2 got=20 OK
ESEG sh=48625643 segid=500042 cfg=175 cnt=123 X=3 Y=2 got=123 OK
ESEG sh=48634519 segid=500043 cfg=175 cnt=4 X=3 Y=2 got=4 OK
ESEG sh=48634827 segid=500044 cfg=175 cnt=8 X=3 Y=2 got=8 OK
ESEG sh=48635423 segid=500045 cfg=175 cnt=52 X=3 Y=2 got=52 OK
ESEG sh=48639171 segid=500046 cfg=175 cnt=232 X=3 Y=2 got=232 OK
ESEG sh=48655895 segid=500047 cfg=175 cnt=164 X=3 Y=2 got=164 OK
ESEG sh=48667491 segid=500048 cfg=175 cnt=96 X=3 Y=2 got=96 OK
ESEG sh=48674423 segid=500049 cfg=175 cnt=24 X=3 Y=2 got=24 OK
ESEG sh=48676171 segid=500050 cfg=175 cnt=88 X=3 Y=9 got=0 SHORT
ESEG sh=48693087 segid=500052 cfg=175 cnt=1984 X=3 Y=2 got=1984 OK
ESEG sh=48834483 segid=500053 cfg=175 cnt=16 X=3 Y=2 got=16 OK
ESEG sh=48835655 segid=500056 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48836203 segid=500057 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48836751 segid=500058 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48837299 segid=500059 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48837847 segid=500060 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48838395 segid=500061 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48838943 segid=500062 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48839491 segid=500063 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48840039 segid=500064 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48840587 segid=500065 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48841135 segid=500066 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48841683 segid=500067 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48842231 segid=500068 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48842779 segid=500069 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=48843327 segid=500072 cfg=175 cnt=1 X=3 Y=9 got=0 SHORT
ESEG sh=48843539 segid=500073 cfg=175 cnt=1 X=3 Y=9 got=0 SHORT
ESEG sh=48843751 segid=500074 cfg=175 cnt=1 X=3 Y=9 got=0 SHORT
ESEG sh=48843963 segid=500075 cfg=175 cnt=1 X=3 Y=5 got=0 SHORT
ESEG sh=48844071 segid=580001 cfg=175 cnt=1481 X=3 Y=2 got=1481 OK
ESEG sh=48949531 segid=580003 cfg=175 cnt=149 X=3 Y=2 got=149 OK
ESEG sh=48957891 segid=600001 cfg=175 cnt=600 X=3 Y=2 got=600 OK
ESEG sh=49000847 segid=600002 cfg=175 cnt=48 X=3 Y=2 got=48 OK
ESEG sh=49004323 segid=600003 cfg=175 cnt=1958 X=3 Y=2 got=1958 OK
